transaction_id,date,year_month,product_id,customer_id,category,brand_tier,channel,customer_segment,base_cost,listed_price,competitor_price,discount_pct,units_sold,revenue,gross_profit,margin_pct,price_gap_pct,baseline_elasticity,pricing_signal
T013804,2025-09-02,2025-09,P097,C01907,Home & Kitchen,Value,Mobile App,New,807.0,1568.72,1601.59,4.3,60,94123.2,45703.2,48.56,-2.05,-0.493,Maintain
T013805,2025-07-25,2025-07,P081,C02290,Sports,Premium,Mobile App,Price Sensitive,3553.97,3389.59,4336.99,22.6,315,1067720.85,-51779.7,-4.85,-21.84,-0.77,Maintain
T013806,2025-06-14,2025-06,P095,C02169,Home & Kitchen,Value,Online,Returning,3290.48,6012.26,6899.69,1.6,280,1683432.8,762098.4,45.27,-12.86,-2.403,Maintain
T013807,2025-07-11,2025-07,P112,C02602,Electronics,Value,Mobile App,Returning,2031.24,2983.08,3293.93,7.7,315,939670.2,299829.6,31.91,-9.44,-1.581,Maintain
T013808,2025-11-07,2025-11,P073,C00632,Fashion,Value,Online,Returning,771.72,933.6,1226.66,12.5,350,326760.0,56658.0,17.34,-23.89,-1.099,Maintain
T013809,2025-10-17,2025-10,P044,C03844,Home & Kitchen,Value,Online,Returning,409.0,653.36,700.67,7.3,87,56842.32,21259.32,37.4,-6.75,-2.362,Maintain
T013810,2025-01-09,2025-01,P118,C02347,Sports,Core,Marketplace,New,3585.24,4209.57,5410.31,29.8,294,1237613.58,183553.02,14.83,-22.19,-1.286,Maintain
T013811,2025-09-11,2025-09,P068,C02491,Home & Kitchen,Core,Online,Returning,651.48,817.49,914.42,0.0,128,104638.72,21249.28,20.31,-10.6,-0.774,Maintain
T013812,2025-11-01,2025-11,P056,C03947,Sports,Premium,Mobile App,Returning,440.87,510.67,633.55,19.3,302,154222.34,21079.6,13.67,-19.4,-2.082,Maintain
T013813,2025-09-29,2025-09,P050,C02092,Electronics,Value,Online,Returning,4299.82,6326.27,5857.23,0.0,138,873025.26,279650.1,32.03,8.01,-0.452,Maintain
T013814,2025-07-01,2025-07,P005,C02073,Electronics,Core,Online,New,426.86,596.97,599.59,0.0,73,43578.81,12418.03,28.5,-0.44,-1.186,Maintain
T013815,2025-05-03,2025-05,P115,C02544,Electronics,Core,Online,Price Sensitive,4215.35,4605.53,5668.81,8.4,145,667801.85,56576.1,8.47,-18.76,-2.002,Maintain
T013816,2025-09-03,2025-09,P099,C04222,Electronics,Value,Online,Price Sensitive,4192.14,6850.95,8447.76,13.2,162,1109853.9,430727.22,38.81,-18.9,-0.914,Increase
T013817,2025-08-31,2025-08,P084,C01141,Electronics,Core,Online,Returning,861.56,1142.54,1515.89,18.4,155,177093.7,43551.9,24.59,-24.63,-2.185,Maintain
T013818,2025-05-17,2025-05,P027,C00702,Beauty,Core,Mobile App,New,1659.17,2022.24,2723.47,19.3,260,525782.4,94398.2,17.95,-25.75,-1.057,Maintain
T013819,2025-05-29,2025-05,P112,C00486,Electronics,Value,Mobile App,Returning,2031.24,2891.73,3260.68,9.4,289,835709.97,248681.61,29.76,-11.32,-1.581,Maintain
T013820,2025-05-15,2025-05,P022,C03317,Home & Kitchen,Premium,Online,Price Sensitive,2335.5,4051.15,4419.5,11.5,85,344347.75,145830.25,42.35,-8.33,-0.587,Increase
T013821,2025-01-17,2025-01,P029,C00049,Electronics,Value,Marketplace,Loyal,2115.37,2996.16,3710.48,9.7,286,856901.76,251905.94,29.4,-19.25,-2.345,Maintain
T013822,2025-01-12,2025-01,P009,C03186,Electronics,Core,Mobile App,Loyal,689.46,863.41,1250.35,18.7,434,374719.94,75494.3,20.15,-30.95,-1.883,Maintain
T013823,2025-01-31,2025-01,P035,C03980,Beauty,Core,Mobile App,Loyal,711.45,1128.93,1007.63,0.0,205,231430.65,85583.4,36.98,12.04,-2.574,Decrease
T013824,2025-06-04,2025-06,P040,C03067,Sports,Premium,Mobile App,Loyal,3516.75,6618.07,7203.9,3.3,155,1025800.85,480704.6,46.86,-8.13,-1.649,Maintain
T013825,2025-07-06,2025-07,P096,C00768,Sports,Core,Mobile App,New,3390.68,4950.49,5462.18,14.0,63,311880.87,98268.03,31.51,-9.37,-2.205,Maintain
T013826,2025-05-30,2025-05,P040,C02983,Sports,Premium,Online,Returning,3516.75,5787.32,6916.99,15.4,174,1006993.68,395079.18,39.23,-16.33,-1.649,Maintain
T013827,2025-12-15,2025-12,P115,C01993,Electronics,Core,Online,Price Sensitive,4215.35,4391.02,5575.59,17.4,214,939678.28,37593.38,4.0,-21.25,-2.002,Maintain
T013828,2025-03-24,2025-03,P037,C00101,Electronics,Core,Online,New,1445.24,2040.42,2332.9,7.5,125,255052.5,74397.5,29.17,-12.54,-0.825,Increase
T013829,2025-05-24,2025-05,P063,C00890,Beauty,Core,Mobile App,New,2455.15,4226.59,4284.04,4.5,105,443791.95,186001.2,41.91,-1.34,-2.588,Maintain
T013830,2025-04-01,2025-04,P072,C03340,Home & Kitchen,Core,Online,Price Sensitive,1274.12,1484.22,1677.95,12.9,81,120221.82,17018.1,14.16,-11.55,-0.94,Maintain
T013831,2025-04-20,2025-04,P100,C02525,Fashion,Premium,Marketplace,Loyal,1939.71,3060.1,2684.2,0.3,118,361091.8,132206.02,36.61,14.0,-1.232,Maintain
T013832,2025-08-02,2025-08,P091,C02249,Electronics,Core,Online,New,3200.62,4218.05,4938.05,19.7,79,333225.95,80376.97,24.12,-14.58,-2.509,Maintain
T013833,2025-04-24,2025-04,P105,C03494,Sports,Core,Online,Returning,1467.4,2755.98,2616.52,4.5,74,203942.52,95354.92,46.76,5.33,-1.357,Maintain
T013834,2025-04-26,2025-04,P113,C02359,Home & Kitchen,Core,Online,New,4356.49,5155.65,7001.84,6.1,257,1325002.05,205384.12,15.5,-26.37,-2.344,Maintain
T013835,2025-09-02,2025-09,P015,C04358,Home & Kitchen,Value,Marketplace,New,2761.39,4477.02,4975.04,13.3,200,895404.0,343126.0,38.32,-10.01,-2.261,Maintain
T013836,2025-10-31,2025-10,P012,C00229,Fashion,Premium,Online,Returning,4181.76,7498.88,7446.18,2.9,46,344948.48,152587.52,44.23,0.71,-2.018,Maintain
T013837,2025-03-19,2025-03,P054,C01289,Sports,Value,Mobile App,Loyal,4228.19,7217.53,6286.8,0.0,104,750623.12,310891.36,41.42,14.8,-0.671,Maintain
T013838,2025-02-10,2025-02,P019,C00848,Fashion,Value,Mobile App,Returning,3576.62,4356.54,4734.42,16.1,143,622985.22,111528.56,17.9,-7.98,-1.776,Maintain
T013839,2025-03-29,2025-03,P060,C01863,Electronics,Core,Online,Loyal,3431.58,6673.38,6073.63,0.7,205,1368042.9,664569.0,48.58,9.87,-0.642,Maintain
T013840,2025-07-30,2025-07,P071,C04100,Electronics,Core,Mobile App,New,4231.46,6016.91,5878.84,9.8,117,703978.47,208897.65,29.67,2.35,-0.605,Maintain
T013841,2025-12-17,2025-12,P034,C01843,Home & Kitchen,Core,Marketplace,New,2604.65,3435.22,3871.89,8.2,116,398485.52,96346.12,24.18,-11.28,-1.125,Maintain
T013842,2025-02-28,2025-02,P012,C01420,Fashion,Premium,Mobile App,Returning,4181.76,6713.9,7738.53,0.0,48,322267.2,121542.72,37.71,-13.24,-2.018,Maintain
T013843,2025-01-16,2025-01,P116,C00381,Fashion,Core,Online,Loyal,3668.53,4918.68,5161.07,0.7,79,388575.72,98761.85,25.42,-4.7,-1.945,Maintain
T013844,2025-07-12,2025-07,P045,C01773,Fashion,Core,Mobile App,Price Sensitive,2608.12,3244.99,3483.58,10.5,132,428338.68,84066.84,19.63,-6.85,-0.456,Maintain
T013845,2025-12-28,2025-12,P101,C01030,Fashion,Value,Mobile App,Returning,1529.03,1955.86,2309.83,16.6,304,594581.44,129756.32,21.82,-15.32,-1.369,Maintain
T013846,2025-07-21,2025-07,P075,C00852,Electronics,Core,Marketplace,Returning,901.46,1215.38,1225.86,2.7,71,86291.98,22288.32,25.83,-0.85,-2.514,Maintain
T013847,2025-12-04,2025-12,P080,C00602,Sports,Premium,Online,New,1568.88,2719.75,2307.24,1.8,148,402523.0,170328.76,42.32,17.88,-1.245,Maintain
T013848,2025-08-23,2025-08,P094,C02845,Home & Kitchen,Premium,Marketplace,New,3667.53,5592.4,6831.63,12.4,116,648718.4,223284.92,34.42,-18.14,-2.228,Maintain
T013849,2025-01-12,2025-01,P032,C03190,Fashion,Value,Marketplace,New,4058.68,6392.84,8559.75,13.6,271,1732459.64,632557.36,36.51,-25.32,-2.338,Maintain
T013850,2025-06-06,2025-06,P027,C03334,Beauty,Core,Online,New,1659.17,2174.67,2677.57,14.5,216,469728.72,111348.0,23.7,-18.78,-1.057,Maintain
T013851,2025-10-09,2025-10,P120,C00241,Sports,Core,Mobile App,Price Sensitive,713.86,1184.28,1328.68,9.5,206,243961.68,96906.52,39.72,-10.87,-1.715,Maintain
T013852,2025-07-05,2025-07,P081,C04146,Sports,Premium,Online,Loyal,3553.97,4499.95,3987.79,4.3,222,998988.9,210007.56,21.02,12.84,-0.77,Maintain
T013853,2025-03-13,2025-03,P036,C02282,Electronics,Core,Online,Price Sensitive,3107.02,3599.51,3976.23,13.5,91,327555.41,44816.59,13.68,-9.47,-1.623,Maintain
T013854,2025-03-08,2025-03,P078,C02530,Sports,Core,Mobile App,Price Sensitive,3966.89,5838.83,6753.92,7.4,47,274425.01,87981.18,32.06,-13.55,-1.515,Maintain
T013855,2025-08-31,2025-08,P048,C03949,Home & Kitchen,Core,Online,Loyal,3685.07,6455.59,7479.19,12.7,66,426068.94,182854.32,42.92,-13.69,-0.801,Increase
T013856,2025-06-19,2025-06,P104,C01241,Fashion,Core,Online,Returning,4311.4,6229.69,7441.62,4.4,225,1401680.25,431615.25,30.79,-16.29,-1.952,Maintain
T013857,2025-07-29,2025-07,P061,C02266,Sports,Core,Mobile App,New,4035.87,7928.85,7782.64,6.5,158,1252758.3,615090.84,49.1,1.88,-1.189,Maintain
T013858,2025-05-17,2025-05,P038,C00320,Beauty,Core,Marketplace,New,3052.55,4718.58,5834.5,11.7,161,759691.38,268230.83,35.31,-19.13,-1.965,Maintain
T013859,2025-05-04,2025-05,P083,C02216,Fashion,Core,Online,New,2378.15,4569.83,4028.73,0.0,67,306178.61,146842.56,47.96,13.43,-1.021,Maintain
T013860,2025-09-01,2025-09,P091,C01198,Electronics,Core,Online,New,3200.62,4112.04,4809.28,17.4,93,382419.72,84762.06,22.16,-14.5,-2.509,Maintain
T013861,2025-01-03,2025-01,P045,C00821,Fashion,Core,Online,New,2608.12,3230.11,3668.66,7.6,106,342391.66,65930.94,19.26,-11.95,-0.456,Maintain
T013862,2025-06-08,2025-06,P091,C02783,Electronics,Core,Online,Loyal,3200.62,4764.23,4586.64,0.0,55,262032.65,85998.55,32.82,3.87,-2.509,Maintain
T013863,2025-05-16,2025-05,P029,C00586,Electronics,Value,Marketplace,Returning,2115.37,3109.4,3376.85,9.2,215,668521.0,213716.45,31.97,-7.92,-2.345,Maintain
T013864,2025-10-12,2025-10,P029,C04384,Electronics,Value,Online,Returning,2115.37,3129.09,3574.68,5.0,267,835467.03,270663.24,32.4,-12.47,-2.345,Maintain
T013865,2025-09-23,2025-09,P100,C01047,Fashion,Premium,Mobile App,Returning,1939.71,3000.78,2788.01,0.7,161,483125.58,170832.27,35.36,7.63,-1.232,Maintain
T013866,2025-06-05,2025-06,P075,C00357,Electronics,Core,Online,Returning,901.46,900.61,1187.73,21.7,208,187326.88,-176.8,-0.09,-24.17,-2.514,Maintain
T013867,2025-04-06,2025-04,P005,C02010,Electronics,Core,Marketplace,New,426.86,464.03,617.6,13.9,88,40834.64,3270.96,8.01,-24.87,-1.186,Maintain
T013868,2025-03-28,2025-03,P082,C01748,Home & Kitchen,Core,Online,Returning,4380.26,5554.78,5832.61,6.9,227,1260935.06,266616.04,21.14,-4.76,-2.266,Maintain
T013869,2025-03-19,2025-03,P037,C02961,Electronics,Core,Marketplace,Price Sensitive,1445.24,2138.84,2267.41,8.4,106,226717.04,73521.6,32.43,-5.67,-0.825,Increase
T013870,2025-04-10,2025-04,P033,C03003,Home & Kitchen,Value,Mobile App,Loyal,846.06,1022.63,978.06,9.9,132,134987.16,23307.24,17.27,4.56,-1.335,Maintain
T013871,2025-10-05,2025-10,P051,C02665,Electronics,Premium,Marketplace,Price Sensitive,1486.4,2452.17,2531.14,0.0,75,183912.75,72432.75,39.38,-3.12,-1.169,Maintain
T013872,2025-01-17,2025-01,P055,C02586,Sports,Premium,Online,Returning,949.58,901.61,1336.04,26.4,275,247942.75,-13191.75,-5.32,-32.52,-2.538,Maintain
T013873,2025-01-10,2025-01,P108,C03498,Home & Kitchen,Core,Marketplace,Price Sensitive,2609.59,3500.71,3812.86,8.3,159,556612.89,141688.08,25.46,-8.19,-0.578,Increase
T013874,2025-07-17,2025-07,P053,C02933,Sports,Premium,Online,Loyal,1337.85,1567.89,2190.63,20.7,121,189714.69,27834.84,14.67,-28.43,-2.406,Maintain
T013875,2025-03-23,2025-03,P036,C00628,Electronics,Core,Mobile App,Price Sensitive,3107.02,4058.65,3746.32,2.1,83,336867.95,78985.29,23.45,8.34,-1.623,Decrease
T013876,2025-10-31,2025-10,P093,C02085,Home & Kitchen,Core,Mobile App,Returning,1099.05,1593.58,1725.76,12.1,299,476480.42,147864.47,31.03,-7.66,-1.074,Increase
T013877,2025-10-02,2025-10,P066,C03095,Beauty,Core,Online,Loyal,3062.06,4825.51,4782.93,0.0,95,458423.45,167527.75,36.54,0.89,-0.877,Maintain
T013878,2025-10-08,2025-10,P001,C01202,Sports,Premium,Mobile App,Returning,2732.42,4243.56,4151.63,0.0,218,925096.08,329428.52,35.61,2.21,-0.598,Maintain
T013879,2025-06-16,2025-06,P076,C03887,Home & Kitchen,Core,Online,Returning,1011.89,1251.2,1424.08,14.3,372,465446.4,89023.32,19.13,-12.14,-2.166,Maintain
T013880,2025-06-09,2025-06,P061,C02173,Sports,Core,Marketplace,Returning,4035.87,7590.93,7567.66,9.4,154,1169003.22,547479.24,46.83,0.31,-1.189,Maintain
T013881,2025-06-05,2025-06,P069,C01446,Electronics,Core,Online,Returning,3423.86,6571.18,5768.11,4.3,161,1057959.98,506718.52,47.9,13.92,-2.477,Decrease
T013882,2025-03-13,2025-03,P023,C01717,Fashion,Core,Online,Price Sensitive,4235.76,8123.29,9531.35,0.0,33,268068.57,128288.49,47.86,-14.77,-0.922,Increase
T013883,2025-07-27,2025-07,P058,C02787,Beauty,Premium,Mobile App,Price Sensitive,4467.6,5733.17,5568.16,4.7,195,1117968.15,246786.15,22.07,2.96,-0.93,Maintain
T013884,2025-11-12,2025-11,P078,C03192,Sports,Core,Mobile App,Loyal,3966.89,5809.34,6434.7,9.9,72,418272.48,132656.4,31.72,-9.72,-1.515,Maintain
T013885,2025-04-04,2025-04,P082,C01151,Home & Kitchen,Core,Online,New,4380.26,6442.55,5698.88,0.5,139,895514.45,286658.31,32.01,13.05,-2.266,Decrease
T013886,2025-01-21,2025-01,P082,C00773,Home & Kitchen,Core,Online,Returning,4380.26,5999.56,5983.22,8.9,187,1121917.72,302809.1,26.99,0.27,-2.266,Maintain
T013887,2025-07-26,2025-07,P120,C00413,Sports,Core,Mobile App,Returning,713.86,1127.51,1330.81,3.6,332,374333.32,137331.8,36.69,-15.28,-1.715,Maintain
T013888,2025-05-26,2025-05,P061,C02233,Sports,Core,Marketplace,Loyal,4035.87,8916.08,7605.97,0.0,101,900524.08,492901.21,54.73,17.22,-1.189,Maintain
T013889,2025-10-19,2025-10,P052,C04173,Electronics,Value,Online,New,2438.99,3821.4,4700.63,7.0,161,615245.4,222568.01,36.18,-18.7,-1.202,Increase
T013890,2025-11-09,2025-11,P066,C04316,Beauty,Core,Online,Loyal,3062.06,5051.77,5099.3,0.0,118,596108.86,234785.78,39.39,-0.93,-0.877,Maintain
T013891,2025-12-13,2025-12,P040,C02520,Sports,Premium,Mobile App,Returning,3516.75,6018.06,7192.07,11.5,243,1462388.58,607818.33,41.56,-16.32,-1.649,Maintain
T013892,2025-05-24,2025-05,P038,C02394,Beauty,Core,Online,Returning,3052.55,4718.51,5806.71,8.7,172,811583.72,286545.12,35.31,-18.74,-1.965,Maintain
T013893,2025-11-26,2025-11,P083,C02265,Fashion,Core,Marketplace,New,2378.15,3978.75,3950.79,12.2,87,346151.25,139252.2,40.23,0.71,-1.021,Maintain
T013894,2025-02-13,2025-02,P038,C01068,Beauty,Core,Mobile App,New,3052.55,4274.44,5656.67,15.9,220,940376.8,268815.8,28.59,-24.44,-1.965,Maintain
T013895,2025-05-17,2025-05,P090,C01872,Beauty,Core,Marketplace,Price Sensitive,2401.9,3588.76,4046.15,6.2,199,714163.24,236185.14,33.07,-11.3,-1.275,Increase
T013896,2025-04-08,2025-04,P090,C04212,Beauty,Core,Online,Returning,2401.9,3962.31,3847.81,0.0,229,907368.99,357333.89,39.38,2.98,-1.275,Maintain
T013897,2025-12-03,2025-12,P115,C02773,Electronics,Core,Online,Returning,4215.35,4995.81,5731.73,6.2,214,1069103.34,167018.44,15.62,-12.84,-2.002,Maintain
T013898,2025-08-08,2025-08,P016,C01099,Electronics,Core,Mobile App,New,346.92,608.83,608.54,0.0,59,35920.97,15452.69,43.02,0.05,-2.282,Maintain
T013899,2025-05-14,2025-05,P044,C00395,Home & Kitchen,Value,Online,Loyal,409.0,552.59,600.2,18.0,115,63547.85,16512.85,25.98,-7.93,-2.362,Maintain
T013900,2025-02-25,2025-02,P093,C03381,Home & Kitchen,Core,Online,New,1099.05,1703.36,1670.17,5.4,185,315121.6,111797.35,35.48,1.99,-1.074,Maintain
T013901,2025-10-13,2025-10,P052,C04064,Electronics,Value,Online,Returning,2438.99,3891.61,5033.51,13.9,197,766647.17,286166.14,37.33,-22.69,-1.202,Increase
T013902,2025-08-28,2025-08,P079,C00493,Beauty,Core,Online,Loyal,1084.85,1495.65,1666.6,18.2,196,293147.4,80516.8,27.47,-10.26,-0.998,Increase
T013903,2025-11-08,2025-11,P089,C01689,Electronics,Core,Online,New,767.79,1137.79,1249.47,2.8,42,47787.18,15540.0,32.52,-8.94,-2.483,Maintain
T013904,2025-06-09,2025-06,P107,C03835,Home & Kitchen,Premium,Online,Loyal,355.65,420.59,513.21,8.5,265,111456.35,17209.1,15.44,-18.05,-1.204,Maintain
T013905,2025-02-24,2025-02,P028,C01140,Electronics,Value,Online,Price Sensitive,2462.86,3932.65,4510.39,8.3,104,408995.6,152858.16,37.37,-12.81,-0.555,Increase
T013906,2025-05-03,2025-05,P032,C00813,Fashion,Value,Mobile App,Returning,4058.68,5628.04,8873.85,23.4,526,2960349.04,825483.36,27.88,-36.58,-2.338,Maintain
T013907,2025-08-15,2025-08,P057,C01774,Home & Kitchen,Premium,Online,Returning,2099.16,3047.09,3970.47,16.9,256,780055.04,242670.08,31.11,-23.26,-2.293,Maintain
T013908,2025-03-29,2025-03,P061,C01774,Sports,Core,Mobile App,Returning,4035.87,8492.54,8163.12,0.6,140,1188955.6,623933.8,52.48,4.04,-1.189,Maintain
T013909,2025-01-26,2025-01,P109,C02167,Electronics,Core,Mobile App,Loyal,2944.39,4173.76,3918.22,3.7,119,496677.44,146295.03,29.45,6.52,-2.281,Maintain
T013910,2025-10-28,2025-10,P005,C04346,Electronics,Core,Mobile App,Returning,426.86,527.62,578.81,4.8,68,35878.16,6851.68,19.1,-8.84,-1.186,Maintain
T013911,2025-07-13,2025-07,P030,C04377,Sports,Value,Marketplace,Loyal,341.85,457.0,538.82,2.3,66,30162.0,7599.9,25.2,-15.19,-0.771,Increase
T013912,2025-05-25,2025-05,P110,C02608,Fashion,Value,Marketplace,Loyal,700.06,821.13,878.08,5.8,39,32024.07,4721.73,14.74,-6.49,-1.507,Maintain
T013913,2025-07-21,2025-07,P074,C00339,Electronics,Core,Online,Returning,3782.23,6869.88,7431.04,4.3,127,872474.76,392131.55,44.94,-7.55,-0.798,Increase
T013914,2025-09-27,2025-09,P082,C01188,Home & Kitchen,Core,Online,New,4380.26,5228.79,5921.5,8.3,264,1380400.56,224011.92,16.23,-11.7,-2.266,Maintain
T013915,2025-01-01,2025-01,P030,C00814,Sports,Value,Mobile App,Returning,341.85,428.11,470.97,7.2,51,21833.61,4399.26,20.15,-9.1,-0.771,Maintain
T013916,2025-06-10,2025-06,P075,C00003,Electronics,Core,Mobile App,Returning,901.46,991.31,1194.4,16.1,170,168522.7,15274.5,9.06,-17.0,-2.514,Maintain
T013917,2025-04-03,2025-04,P045,C01723,Fashion,Core,Online,Price Sensitive,2608.12,3305.56,3492.49,2.7,86,284278.16,59979.84,21.1,-5.35,-0.456,Maintain
T013918,2025-02-03,2025-02,P088,C00031,Beauty,Core,Marketplace,Loyal,3130.05,4215.24,4637.69,0.0,56,236053.44,60770.64,25.74,-9.11,-1.285,Increase
T013919,2025-01-14,2025-01,P011,C02585,Home & Kitchen,Core,Marketplace,Loyal,975.02,1745.63,1700.59,4.5,87,151869.81,67043.07,44.15,2.65,-0.961,Maintain
T013920,2025-06-10,2025-06,P035,C01236,Beauty,Core,Marketplace,Returning,711.45,976.14,912.48,3.7,273,266486.22,72260.37,27.12,6.98,-2.574,Maintain
T013921,2025-07-18,2025-07,P078,C03262,Sports,Core,Online,Returning,3966.89,5787.7,6201.36,18.3,69,399351.3,125635.89,31.46,-6.67,-1.515,Maintain
T013922,2025-07-05,2025-07,P073,C02371,Fashion,Value,Mobile App,Returning,771.72,943.29,1211.16,13.9,317,299022.93,54387.69,18.19,-22.12,-1.099,Maintain
T013923,2025-10-13,2025-10,P101,C04279,Fashion,Value,Online,Price Sensitive,1529.03,2202.38,2278.84,17.1,123,270892.74,82822.05,30.57,-3.36,-1.369,Maintain
T013924,2025-06-17,2025-06,P097,C02183,Home & Kitchen,Value,Online,Loyal,807.0,1288.86,1700.72,14.7,107,137908.02,51559.02,37.39,-24.22,-0.493,Increase
T013925,2025-08-04,2025-08,P002,C00705,Home & Kitchen,Core,Online,New,3011.85,4534.31,4518.39,0.0,122,553185.82,185740.12,33.58,0.35,-2.343,Maintain
T013926,2025-10-25,2025-10,P011,C04149,Home & Kitchen,Core,Online,Price Sensitive,975.02,1748.04,1791.9,2.0,93,162567.72,71890.86,44.22,-2.45,-0.961,Maintain
T013927,2025-08-28,2025-08,P043,C01391,Sports,Value,Marketplace,Returning,1228.41,1654.91,1446.08,0.0,82,135702.62,34973.0,25.77,14.44,-0.92,Maintain
T013928,2025-11-29,2025-11,P116,C03439,Fashion,Core,Mobile App,Loyal,3668.53,4119.47,4917.93,19.0,201,828013.47,90638.94,10.95,-16.24,-1.945,Maintain
T013929,2025-03-22,2025-03,P058,C03523,Beauty,Premium,Mobile App,Price Sensitive,4467.6,5283.07,5831.28,13.9,184,972084.88,150046.48,15.44,-9.4,-0.93,Maintain
T013930,2025-10-15,2025-10,P108,C04162,Home & Kitchen,Core,Online,Loyal,2609.59,3624.02,4073.79,10.8,264,956741.28,267809.52,27.99,-11.04,-0.578,Increase
T013931,2025-09-12,2025-09,P008,C02881,Sports,Core,Marketplace,Price Sensitive,864.23,1181.52,1093.53,4.0,166,196132.32,52670.14,26.85,8.05,-1.157,Maintain
T013932,2025-08-01,2025-08,P116,C02304,Fashion,Core,Marketplace,Price Sensitive,3668.53,5114.08,5015.59,4.8,57,291502.56,82396.35,28.27,1.96,-1.945,Maintain
T013933,2025-01-02,2025-01,P008,C01732,Sports,Core,Mobile App,New,864.23,1175.61,1046.85,2.0,214,251580.54,66635.32,26.49,12.3,-1.157,Maintain
T013934,2025-07-17,2025-07,P098,C02010,Electronics,Core,Online,Loyal,775.95,1079.34,1319.16,12.5,105,113330.7,31855.95,28.11,-18.18,-1.614,Maintain
T013935,2025-11-10,2025-11,P106,C03512,Sports,Core,Online,Loyal,4180.44,6629.23,7277.72,8.7,229,1518093.67,560772.91,36.94,-8.91,-1.095,Increase
T013936,2025-08-24,2025-08,P036,C02548,Electronics,Core,Mobile App,Returning,3107.02,3577.65,3708.62,12.9,150,536647.5,70594.5,13.15,-3.53,-1.623,Maintain
T013937,2025-01-02,2025-01,P037,C00222,Electronics,Core,Marketplace,Price Sensitive,1445.24,1994.65,2075.21,10.9,115,229384.75,63182.15,27.54,-3.88,-0.825,Maintain
T013938,2025-04-16,2025-04,P070,C01675,Home & Kitchen,Value,Marketplace,Loyal,1365.46,1924.32,2097.66,13.8,199,382939.68,111213.14,29.04,-8.26,-0.878,Increase
T013939,2025-07-27,2025-07,P087,C04114,Sports,Premium,Online,Returning,810.24,1403.19,1397.49,11.6,116,162770.04,68782.2,42.26,0.41,-0.493,Maintain
T013940,2025-10-24,2025-10,P015,C00949,Home & Kitchen,Value,Online,New,2761.39,4211.83,4534.54,15.7,224,943449.92,324898.56,34.44,-7.12,-2.261,Maintain
T013941,2025-06-12,2025-06,P029,C02125,Electronics,Value,Online,New,2115.37,2969.96,3371.86,13.2,305,905837.8,260649.95,28.77,-11.92,-2.345,Maintain
T013942,2025-11-09,2025-11,P091,C03765,Electronics,Core,Online,New,3200.62,4296.68,4604.03,4.4,77,330844.36,84396.62,25.51,-6.68,-2.509,Maintain
T013943,2025-10-18,2025-10,P097,C01307,Home & Kitchen,Value,Mobile App,Returning,807.0,1347.0,1672.57,11.4,121,162987.0,65340.0,40.09,-19.47,-0.493,Increase
T013944,2025-04-08,2025-04,P019,C03063,Fashion,Value,Mobile App,Loyal,3576.62,4882.27,4905.13,10.2,112,546814.24,146232.8,26.74,-0.47,-1.776,Maintain
T013945,2025-03-13,2025-03,P107,C03533,Home & Kitchen,Premium,Marketplace,New,355.65,460.57,547.19,6.7,185,85205.45,19410.2,22.78,-15.83,-1.204,Maintain
T013946,2025-11-26,2025-11,P105,C01466,Sports,Core,Online,Returning,1467.4,2574.36,2758.97,7.9,124,319220.64,137263.04,43.0,-6.69,-1.357,Maintain
T013947,2025-08-04,2025-08,P105,C04031,Sports,Core,Online,Returning,1467.4,2349.13,2580.75,15.0,129,303037.77,113743.17,37.53,-8.97,-1.357,Maintain
T013948,2025-11-06,2025-11,P029,C02009,Electronics,Value,Mobile App,Price Sensitive,2115.37,3056.8,3400.81,11.8,276,843676.8,259834.68,30.8,-10.12,-2.345,Maintain
T013949,2025-12-03,2025-12,P081,C01333,Sports,Premium,Marketplace,Price Sensitive,3553.97,3936.36,3869.62,14.5,220,865999.2,84125.8,9.71,1.72,-0.77,Maintain
T013950,2025-06-04,2025-06,P020,C01015,Sports,Core,Marketplace,New,601.6,954.92,916.3,8.3,129,123184.68,45578.28,37.0,4.21,-1.031,Maintain
T013951,2025-01-17,2025-01,P024,C01200,Fashion,Value,Marketplace,Returning,2679.84,3705.74,4251.71,16.0,52,192698.48,53346.8,27.68,-12.84,-1.569,Maintain
T013952,2025-11-28,2025-11,P009,C02533,Electronics,Core,Mobile App,Price Sensitive,689.46,978.61,1315.43,13.4,322,315112.42,93106.3,29.55,-25.61,-1.883,Maintain
T013953,2025-08-02,2025-08,P060,C01014,Electronics,Core,Online,Returning,3431.58,6593.8,6181.82,2.4,212,1397885.6,670390.64,47.96,6.66,-0.642,Maintain
T013954,2025-02-13,2025-02,P086,C01613,Electronics,Core,Mobile App,Loyal,1226.04,1938.69,2053.1,5.5,59,114382.71,42046.35,36.76,-5.57,-1.074,Increase
T013955,2025-07-13,2025-07,P024,C03199,Fashion,Value,Marketplace,New,2679.84,4195.22,4411.13,2.1,50,209761.0,75769.0,36.12,-4.89,-1.569,Maintain
T013956,2025-01-11,2025-01,P023,C03941,Fashion,Core,Online,Returning,4235.76,7801.62,9747.93,0.4,39,304263.18,139068.54,45.71,-19.97,-0.922,Increase
T013957,2025-04-16,2025-04,P034,C03056,Home & Kitchen,Core,Online,Loyal,2604.65,2752.67,3936.98,26.8,144,396384.48,21314.88,5.38,-30.08,-1.125,Maintain
